0,1,2,3
8.0,10.0,0.0,0.0
1.1678379682500548,2.9690012473280016,6.832162031749948,0.19883672092205387
1.221200682012532,2.8161293854486735,6.778799317987471,0.405071296563859
1.2777443689228043,2.668103473547053,6.722255631077198,0.6096408953757521
1.3375735221583704,2.5251260104619635,6.662426477841633,0.8124475116964088
1.400774050550163,2.3873838252533,6.599225949449844,1.0133902252968645
1.467406936588238,2.255041058728773,6.532593063411765,1.2123658778594673
1.5375040006366392,2.1282341138289724,6.462495999363366,1.4092698868076674
1.6110642604336805,2.0070670409390834,6.3889357395663255,1.603997219494598
1.6880510023285313,1.8916075986856464,6.311948997671476,1.7964434036428867
1.7683901967218705,1.7818845651628858,6.231609803278138,1.9865056315589855
1.8519699894751576,1.6778860728699745,6.148030010524854,2.1740839166051846
1.938641758847295,1.5795595398498812,6.061358241152718,2.3590822189974157
2.0282225251965293,1.4868129947253728,5.971777474803484,2.541409530471157
2.1204986461070896,1.3995177824562075,5.8795013538929215,2.7209808636508828
2.215230553558273,1.3175124430432994,5.7847694464417385,2.8977181105149743
2.312158223804172,1.240607476444372,5.687841776195838,3.071550747359799
2.4110070389347102,1.1685906712314793,5.588992961065301,3.24241636770323
2.511493693647175,1.1012326605152738,5.488506306352834,3.410261033131901
2.613331843936496,1.03829239411205,5.386668156063519,3.5750394498244424
2.716237258389169,0.9795222769950922,5.283762741610842,3.7367149813940745
2.8199322934934696,0.9246727786698758,5.18006770650654,3.8952595148235925
2.924149607924195,0.8734964050974001,5.075850392075813,4.050653202826794
3.028635081149128,0.8257509756947288,4.971364918850875,4.202884105454399
3.1331499596508325,0.7812022046697682,4.866850040349173,4.351947754981063
3.2374722991730436,0.7396256324179259,4.762527700826962,4.497846666755114
3.341397785937275,0.7008079699498864,4.658602214062734,4.640589815987385
3.444740039162472,0.6645479415470198,4.555259960837537,4.780192097615446
3.5473304883736825,0.6306567044073396,4.452669511626331,4.916673783966339
3.649017927341332,0.5989579364344111,4.350982072658682,5.0500599909069175
3.749667822525067,0.5692876607292154,4.250332177474944,5.180380161795847
3.8491614537125325,0.541493878910716,4.150838546287484,5.307667574801813
3.9473949446457732,0.5154360664171134,4.052605055354242,5.431958878228657
4.04427823359242,0.4909845773900064,3.9557217664075917,5.553293656202414
4.139734021803398,0.4680199958361739,3.860265978196614,5.671714025967224
4.233696728649748,0.44643246160874495,3.7663032713502624,5.787264267041003
4.326111474678554,0.4261209931484828,3.673888525321455,5.899990481530073
4.41693310694415,0.4069928220981416,3.583066893055859,6.009940284846008
4.506125276731131,0.38896275180234846,3.4938747232688745,6.117162524928787
4.593659574918085,0.37195254601716216,3.406340425081919,6.22170702890093
4.679514728224124,0.3558903535731005,3.3204852717758806,6.323624374651029
4.7636758564887245,0.34071017050103114,3.236324143511283,6.422965685987696
4.8461337900746315,0.3263513405049011,3.1538662099253796,6.51978244956973
4.926884445328682,0.3127580939889499,3.073115554671331,6.614126351339729
5.005928255092367,0.29987912393177046,2.994071744907647,6.7060491311605945
5.083269651022949,0.2876671970660913,2.9167303489770653,6.7956024539568585
5.158916594174601,0.2760787984768858,2.8410834058254144,6.8828377956977125
5.232880150303192,0.26507380712686734,2.767119849696823,6.967806343176326
5.305174106191748,0.2546152005873469,2.694825893808268,7.050558905604404
5.375814623742473,0.2446687860470598,2.6241853762575444,7.131145837695413
5.444819928314671,0.23520295606283395,2.5551800716853488,7.209616972251833
5.512210028550526,0.22618846630106343,2.487789971449493,7.286021562249461
5.578006464444417,0.21759823395367012,2.4219935355556,7.3604082304907426
5.642232081248091,0.20940715452950703,2.357767918751927,7.432824926718577
5.704910826684315,0.20159193548025447,2.2950891733156986,7.503318891204057
5.766067569229967,0.19413094508105977,2.233932430770051,7.571936624148904
5.82572793542587,0.18700407512586734,2.1742720645741485,7.638723860299999
5.88391816434486,0.1801926161323316,2.1160818356551583,7.703725548212527
5.9406649775478995,0.1736791438513487,2.059335022452121,7.766985833696548
5.995995462995085,0.16744741600620192,2.0040045370049335,7.828548046988883
6.049936971531111,0.1614822782824871,1.9500630284689073,7.888454693248627
6.102517024699407,0.1557695786833218,1.8974829753006102,7.946747446016087
6.153763232761388,0.1502960894507135,1.8462367672386317,8.003467143310672
6.203703221908422,0.14504943583169846,1.796296778091596,8.058653786076722
