0,1,2,3,4,5
1.8306200862761835e-05,99.00001830620091,0.0016279209486529317,307.24778490199054,0.9983537728218586,123.25714038064895
1.854526700600276e-05,99.00001854526705,0.0016753514048414148,298.53513295190925,0.9983061032909806,126.51964521179116
1.8798669761654942e-05,99.0000187986698,0.00172562622928439,289.8229121785911,0.998255575057735,129.64242846238906
1.9067733574946738e-05,99.0000190677336,0.0017790081905059805,281.11114892603933,0.9982019240275928,132.6314304198558
1.9353954324876707e-05,99.00001935395437,0.0018357940693327006,272.3998720244186,0.9981448519132838,135.49233532351903
1.9659035352759192e-05,99.00001965903539,0.0018963218068862354,263.68911313068594,0.9980840190661274,138.23058188282812
1.998490791126628e-05,99.00001998490795,0.00196097456163989,254.97890708798514,0.9980190404036547,140.85137370501855
2.0333766097205998e-05,99.00002033376614,0.0020301876400330154,246.26929237599663,0.9979494784502208,143.35968873997123
2.0708100596687592e-05,99.00002070810065,0.0021044551916058227,237.56031161414657,0.9978748365530319,145.76028826665834
2.111079902360624e-05,99.00002111079908,0.0021843501160227056,228.85201219142007,0.9977945388798377,148.0577256235721
2.154521960168331e-05,99.00002154521965,0.002270538681494924,220.1444469512208,0.9977079157506128,150.2563547123023
2.2015354282198734e-05,99.00002201535433,0.00236381288702012,211.43767527422878,0.9976141711958473,152.36033703181084
2.252585411893354e-05,99.00002252585416,0.002465095496488891,202.73176422119175,0.9975123779424063,154.37364899828762
2.3082060276556008e-05,99.00002308206032,0.0025754461912871137,194.02678959256852,0.9974014710862036,156.30008892627117
2.3690087599736233e-05,99.00002369008766,0.002696078150438953,185.32283735092128,0.9972802313164311,158.14328317423255
2.4357569594555754e-05,99.00002435756967,0.0028285058546642663,176.62000530128051,0.9971471360665038,159.90669222540834
2.5094145791692904e-05,99.00002509414584,0.0029746417765361163,167.9184074282656,0.9970002635685853,161.59361481798405
2.5910847168872807e-05,99.00002591084723,0.0031366744511158104,159.21817523050603,0.9968374142015096,163.2071852381463
2.6821473364422244e-05,99.00002682147343,0.003317341713056789,150.51946248109692,0.9966558362855158,164.7503906569313
2.7843205980824222e-05,99.00002784320604,0.003520052375363032,141.82245039769384,0.9964521038730777,166.2260619679971
2.8997656256810152e-05,99.00002899765632,0.003749094087057374,133.1273549383302,0.9962219076283175,167.63687434192454
3.0312456558065385e-05,99.0000303124566,0.004009949082967403,124.43443554994205,0.9959597377116184,168.98534886330376
3.182339911937672e-05,99.00003182339917,0.004309718508637404,115.74400811254101,0.9956584572384237,170.2738449775085
3.357796382160397e-05,99.00003357796386,0.004657822328470016,107.05646258169418,0.9953085988019765,171.50455089802045
3.5639893145341074e-05,99.00003563989318,0.005066906992803547,98.37228827874678,0.9948974521801967,172.67946745263524
3.8097691300194075e-05,99.00003809769133,0.005554531658135223,89.69211046092461,0.9944073697374427,173.80038164896726
4.1077082240008647e-05,99.00004107708227,0.006145639848770704,81.01674574413805,0.9938132821543992,174.8688239873939
4.4763379651166006e-05,99.00004476337965,0.006876997647104524,72.34728903291968,0.9930782381311539,175.88599855308024
4.944094213772986e-05,99.00004944094212,0.007805021574802107,63.68525615452332,0.9921455366272823,176.85266490773637
5.557001137687529e-05,99.00005557001136,0.009021023239292618,55.03283080666717,0.9909234058341727,177.76892988157445
6.394637232960725e-05,99.00006394637231,0.010682885837508179,46.39332274529889,0.9892531666227482,178.63385729496443
7.607466045984218e-05,99.00007607466044,0.01308912815463322,37.77210336791645,0.9868347959174334,179.44466767696727
9.517471276445718e-05,99.00009517471275,0.01687856447273963,29.17876041586691,0.9830262595705439,180.19489853959865
0.00012957051254773122,99.00012957051254,0.023702670568446712,20.633071985309332,0.9761677576402359,180.86935754754498
0.0002090758372831753,99.00020907583722,0.039476504388811805,12.187364045083498,0.9603144184844933,181.4257195181417
0.0005602650198811818,99.0005602650198,0.10915273617339485,4.0861369284938664,0.8902869975284939,181.67275278277043
0.004621736666552609,99.0046217366665,0.9149863025490703,0.043963454459654196,0.08039195950778609,178.63426375248116
0.005023588636912143,99.0050235886368,0.9947205129043606,0.0001287304057915472,0.00025589718213667867,171.12651114598904
0.005024868047383432,99.00502486804727,0.9949743704652998,3.8219056658647703e-07,7.602107260883257e-07,163.8201219004742
0.0050248718567290655,99.0050248718566,0.9949751263055882,2.8215152774950955e-10,5.610922366899558e-10,156.82533209287527
0.005024871858021499,99.0050248718579,0.99497512656203,1.5254697535354317e-10,3.033579003376968e-10,150.12920467212396
0.00502487186052355,99.00502487186041,0.9949751270584809,-9.835716504432816e-11,-1.9559501276775003e-10,143.71898840180066
0.005024871856892916,99.00502487185679,0.9949751263380999,2.6572031399996914e-10,5.284166297578632e-10,137.5824752636609
0.005024871859410968,99.0050248718593,0.9949751268377253,1.321181684614747e-11,2.627329945272554e-11,131.7079783779915
0.005024871859859209,99.00502487185976,0.9949751269266645,-3.1737660518290535e-11,-6.311414045352358e-11,126.08431044679625
0.0050248718594013446,99.00502487185929,0.9949751268358159,1.4176843805139884e-11,2.8192347456082684e-11,120.70076212836189
0.005024871859679633,99.00502487185956,0.9949751268910331,-1.372971443276329e-11,-2.7303187735407815e-11,115.54708042298425
0.005024871860061281,99.00502487185996,0.9949751269667584,-5.2000951600836985e-11,-1.0341006885709752e-10,110.61345196038948
0.005024871860344428,99.00502487186023,0.9949751270229396,-8.039466770897695e-11,-1.5987441351072408e-10,105.89048045710193
0.005024871859146189,99.00502487185905,0.9949751267851874,3.97641543330614e-11,7.907597236861221e-11,101.36916986214545
0.0050248718600655285,99.00502487185997,0.994975126967603,-5.242761648455727e-11,-1.0425904996277544e-10,97.04090939898417
0.005024871857850508,99.00502487185776,0.9949751265280972,1.6969559852191436e-10,3.374617763841617e-10,92.89745685866019
0.005024871859212532,99.00502487185912,0.9949751267983542,3.3110110899352445e-11,6.584270443855687e-11,88.93092170685365
0.005024871859880653,99.00502487185977,0.9949751269309187,-3.38878073793839e-11,-6.738980355682456e-11,85.13374990456995
0.0050248718596408535,99.00502487185955,0.9949751268833391,-9.841200380990979e-12,-1.95703916987251e-11,81.49870973328284
0.005024871859284202,99.00502487185919,0.9949751268125732,2.5923637778946844e-11,5.155219199484411e-11,78.01887834751824
0.005024871859511531,99.00502487185942,0.9949751268576786,3.1274760494229903e-12,6.219338991856087e-12,74.68762868013394
0.005024871859741929,99.00502487185966,0.9949751269033941,-1.997688389200194e-11,-3.972641282287647e-11,71.49861672227487
0.005024871859864543,99.00502487185977,0.9949751269277229,-3.227267150082556e-11,-6.41779798459379e-11,68.44576936567742
0.005024871860564821,99.00502487186047,0.9949751270666706,-1.0249621323789692e-10,-2.0382576204182316e-10,65.52327257397748
0.005024871860163716,99.00502487186007,0.9949751269870837,-6.227328660753362e-11,-1.2383782524973515e-10,62.72556064089801
0.00502487185989622,99.0050248718598,0.9949751269340079,-3.544903501566125e-11,-7.049455428018948e-11,60.04730544087923
0.005024871860614927,99.00502487186053,0.994975127076612,-1.0752072461498732e-10,-2.1381736650305783e-10,57.48340622662815
0.005024871857298791,99.0050248718572,0.9949751264186308,2.2502127150170172e-10,4.4747999589287723e-10,55.02898030869533
0.005024871860276335,99.00502487186019,0.9949751270094308,-7.356833693124382e-11,-1.4629759641588582e-10,52.67935350641033
0.005024871863365345,99.00502487186328,0.9949751276223453,-3.833330208413171e-10,-7.623011220607879e-10,50.4300510417151
0.005024871847792775,99.00502487184771,0.9949751245324585,1.1782924705656676e-09,2.3431582442529913e-09,48.276789243614125
0.0050248718805264,99.00502487188044,0.9949751310274356,-2.1042736240964004e-09,-4.184552456315548e-09,46.21546741770321
0.005024871864716113,99.00502487186463,0.9949751278903464,-5.187676997727511e-10,-1.0316529300655444e-09,44.242159955622185
0.0050248718671362215,99.00502487186706,0.994975128370548,-7.614676064261887e-10,-1.5142745737665945e-09,42.353108446594625
0.005024871874663178,99.0050248718746,0.9949751298640337,-1.5162720142195213e-09,-3.0152871571576784e-09,40.54471559452652
0.005024871857401619,99.00502487185734,0.994975126439054,2.147109194779339e-10,4.269542328275779e-10,38.81353748643429
0.005024871866213982,99.00502487186614,0.9949751281875587,-6.689910241240624e-10,-1.3303630681253955e-09,37.156277211028474
0.005024871858787824,99.00502487185872,0.9949751267140828,7.570043382811974e-11,1.505391538324406e-10,35.56977860088802
0.005024871862512213,99.00502487186243,0.994975127453067,-2.9777918851740127e-10,-5.921694497887609e-10,34.05102022033902
0.00502487185895477,99.00502487185886,0.9949751267472079,5.895905947164059e-11,1.1724712452847026e-10,32.597109682406284
0.005024871859450103,99.00502487185936,0.9949751268454903,9.287609036750381e-12,1.8469484629179153e-11,31.205278227337008
0.005024871859883645,99.0050248718598,0.9949751269315129,-3.418792348466531e-11,-6.798673983242071e-11,29.872875147118407
